comment,channel,video_url,comment_en,sentiment
yo doti haru lai main Nepal ban garna paryo k😡,TankaDahal,https://www.youtube.com/watch?v=FqyGil9SZ9g,What do you have to do with Nepal?,neutral
Oe dalal,TankaDahal,https://www.youtube.com/watch?v=FqyGil9SZ9g,Oh Dalal,positive
"Piller hamro ho ,bhutan ko haina😢😢😢",TankaDahal,https://www.youtube.com/watch?v=FqyGil9SZ9g,"Piller Hamro Ho, Bhutan Ko Haina😢😢😢😢",negative
E sir tapai afnai tatka garnu hunxa,TankaDahal,https://www.youtube.com/watch?v=FqyGil9SZ9g,And sir tapai afnai tatka garnu hunxa,positive
"अनि sir त्यो सत्यता ती देस मा हुन्छन् ,हाम्रोमा hunchha???",TankaDahal,https://www.youtube.com/watch?v=FqyGil9SZ9g,"And sir that truth is in that country, hunchha in ours???",negative
"""As for Pakistan, the Indian Embassy in Nepal should have 2 or 4 bombs dropped as soon as possible.""plz help Nepal for bombing in India border.we are Bhai Bhai pathaan's.",TankaDahal,https://www.youtube.com/watch?v=FqyGil9SZ9g,"""As for Pakistan, the Indian Embassy in Nepal should have 2 or 4 bombs dropped as soon as possible.""plz help Nepal for bombing in India border.we are Bhai Bhai pathaan's.",negative
"यस्तो सत्य तथ्य बोल्नुहुन्न घन्टेको अन्धभक्ते समर्थकहरुलाइ पच्दैन क्या, हेर्दै जानुस् देश बिगार्ने बेच्ने भनेकै घन्टेहरु हुनेछन्",TankaDahal,https://www.youtube.com/watch?v=FqyGil9SZ9g,"If you don't speak such true facts, don't you understand the blind devotees of the bells?",negative
धन्यवाद  टंक सरलाई,TankaDahal,https://www.youtube.com/watch?v=FqyGil9SZ9g,Thank you tank sir,positive
Desha jalauna uksaune desha jalda hasera tali padkaune syabbas ramro garyo bhanne kuttaharu bideshama basera desha bikasko ra simako kura garchha CIA ka Ajenta haru dalar khayara hahaha,TankaDahal,https://www.youtube.com/watch?v=FqyGil9SZ9g,Desha jalauna uksaune desha jalda hasera tali padkaune syabbas ramro garyo bhanne kuttaharu bideshama basera desha bikasko ra simako kura garchha CIA ka Ajenta haru dalar khayara hahaha,neutral
Video ramro banaunu bhayo Tara conclusion bhayena .Cross border occupation bhanney Kura America basera bujhiela Tara sabbai Nepali tapai jasto priviledged chainan. Nepali bhanekai Nepal ho .Pradhanmantri Ko Intention ma kehi khot dekhidaina. Sabda chayan kasaiko kanlai manparena bhanney bitikai  galat artha lagaunu murkhatanai ho...,TankaDahal,https://www.youtube.com/watch?v=FqyGil9SZ9g,Video ramro banaunu bhayo Tara conclusion bhayena .Cross border occupation bhanney Kura America basera bujhiela Tara sabbai Nepali tapai jasto privileged chainan. Nepali bhanekai Nepal ho .Pradhanmantri Ko Intention ma kehi khot dekhidaina. Sabda chayan kasaiko kanlai manparena bhanney bitikai galat artha lagaunu murkhatanai ho...,negative
"Jai nepal 
Greater nepal sambhav hos 
Ladai haina barta 
Bal haina buddhi 

Saugauli samdi bata michiyeko bhubhak, pheri aakalan hos , jhut haina satya ma chau hami 

Kami kamjhori le michiyeko jamin nepali bhubhak, puranai stithi ma Sthapit hos. 

Greater nepal yathawat Nepal hos. 

Janta jagaruk hun, 

Nepal le bhubhak phirta paye sang sangai dubai desh bich sahakarya kayam rahos. 

Greater nepal ko school ma huda film hereko tiyo aile school sakyeko 10 barsha pachi reality huncha bhanne uutsaha jageko mahasus Bhacha. 

Action with facts with whole nation resolution for reimaging , resolving nepals land. 

Land not for superiority but for reevaluating nepals pride for its betterment, justice , peace , uplifting nepals - every nepalis holdings for its country lost land , 

Rebirthing almost died history. 

With intelligent Nepali for Nepal. 

Greater Nepal = Actual Nepal",TankaDahal,https://www.youtube.com/watch?v=FqyGil9SZ9g,"Jai nepal 
Greater nepal sambhav hos 
Ladai Haina Barta 
Bal Haina Buddhi 

Saugauli samdi bata michiyeko bhubhak, pheri aakalan hos, jhut haina satya ma chau hami. 

We have established ourselves in our weak and weak land, Nepali Bhubhak, in the old situation. 

Greater nepal yathawat nepal hos. 

People are aware, 

Nepal le Bhubhak returned to Sangai with Dubai and Sahakarya continues to exist in the country. 

Greater nepal ko school ma huda film hereko tiyo aile school sakyeko 10 barsha pachi reality huncha bhanne uutsa",neutral
Jhole haru bujhna chahdaina,TankaDahal,https://www.youtube.com/watch?v=FqyGil9SZ9g,Jhole haru bujhna chahdaina,negative
jay nepal,TankaDahal,https://www.youtube.com/watch?v=FqyGil9SZ9g,jay nepal,negative
पर्धानमंत्रीले नेपालले मिचे रहेछ भन्नू भएको हो कब्जा होईन ।,TankaDahal,https://www.youtube.com/watch?v=FqyGil9SZ9g,"The Prime Minister wants to say that Nepal has destroyed it, not occupied it.",negative
"बालेनले नेपालले भारतको जग्गा मिचेको छ भनेको छ, सीमा मिचेको भनेर भनेको छैन। सीमा मिच्नु र जग्गा मिच्नु भनेको आकाश जमिनको फरक हो।",TankaDahal,https://www.youtube.com/watch?v=FqyGil9SZ9g,"Balen said that Nepal has encroached on India's land, not that it has encroached on the border. Crossing the border and crossing the land is the difference between heaven and earth.",neutral
Muj America ma Basera Nepal ko Kura garxas Kharaney gang,TankaDahal,https://www.youtube.com/watch?v=FqyGil9SZ9g,In America I am based in Nepal and my gang,neutral
Evidence ka sath bolne tapai Lai salam xa🫡,TankaDahal,https://www.youtube.com/watch?v=FqyGil9SZ9g,"Speak with evidence, I salute you🫡",positive
