comment,channel,video_url
सर्बोच्च मन्च मा बसेर राष्ट्र प्रमुखले आफ्नो देशले पनि अरुको देशको सिमा मिचेको छ भन्दा यो कुटनैतिक कुरा सम्झेर स्वीकार गर्नुपर्ने वा वाहि गर्नुपर्ने तैपनी धेरै ठाउँ मा पो मिच्यो रे 😂😂 हजुरलाइ पनि घन्टी को राप्ले छोए जस्तो छ।,TankaDahal,https://www.youtube.com/watch?v=FqyGil9SZ9g
सधैं सत्य तथ्य र प्रमाणको आधारमा बोक्नु हुने टंक दाहाल ❤,TankaDahal,https://www.youtube.com/watch?v=FqyGil9SZ9g
👍,TankaDahal,https://www.youtube.com/watch?v=FqyGil9SZ9g
सुकुम्बासी हरु लाई बोर्डर तिर खान पुग्ने गरि जमिन दिनु पर्छ बोडर एरिया मा खाली जमिन देखियो भने कप्जा गरिहाल्छ भारत ले,TankaDahal,https://www.youtube.com/watch?v=FqyGil9SZ9g
Strong you have to talk with them,TankaDahal,https://www.youtube.com/watch?v=FqyGil9SZ9g
🙏  i respect your talent 👍👍👍,TankaDahal,https://www.youtube.com/watch?v=FqyGil9SZ9g
Malai Achamma lageko harka raj sampang  justa door darshi imandar rashtrawadi desh bhakta leader ko bare ma bolnu bhayena 🙏🙏🙏🙏🙏🙏🙏🙏,TankaDahal,https://www.youtube.com/watch?v=FqyGil9SZ9g
Tapai ko video herna darlagxa tanka sir Tapain le thahanai na pai brain wash garidinu hunxa,TankaDahal,https://www.youtube.com/watch?v=FqyGil9SZ9g
Ohio fraud case ma video banauna paryo,TankaDahal,https://www.youtube.com/watch?v=FqyGil9SZ9g
तपाइको बिश्लेश ठिक छ।बाले साह प्रधानमन्त्री ले नेपाल ले मिचेको भन्ने कुराको स्पष्टीकरण सम्सदलाई दिनु पर्छ।,TankaDahal,https://www.youtube.com/watch?v=FqyGil9SZ9g
Nepali nabujne vada matra xa jhane jhole haruta desh ma war garne desh bharat lai kabja garaune melo gardai xa,TankaDahal,https://www.youtube.com/watch?v=FqyGil9SZ9g
के फुटानि गरेकाे भारति मिडियाले  हामी नेपाली काे नेताहरू  हरामि भएको ले हेपेकाे छभारतले नेपाल लाइबालेन ले चाखेथापेकाे छकि सिमानामा कुरा उठाेस र बिबादमा अावस भनेर रछ भने थाहाभयाे अब जनताले बुझ्नुपर्छ,TankaDahal,https://www.youtube.com/watch?v=FqyGil9SZ9g
thank you tank dahal,TankaDahal,https://www.youtube.com/watch?v=FqyGil9SZ9g
Balen sarkar go back,TankaDahal,https://www.youtube.com/watch?v=FqyGil9SZ9g
MCC part 2,TankaDahal,https://www.youtube.com/watch?v=FqyGil9SZ9g
Good news sir,TankaDahal,https://www.youtube.com/watch?v=FqyGil9SZ9g
i love you,TankaDahal,https://www.youtube.com/watch?v=FqyGil9SZ9g
"टंङक बाबू काे पत्र कारिता एक्मै राम्राे छ
तर यहाँ झाेलेहरूले निहुँ के पउँ कनिक्का बुक्याउ भैरहेकाेछ",TankaDahal,https://www.youtube.com/watch?v=FqyGil9SZ9g
Thanks ❤,TankaDahal,https://www.youtube.com/watch?v=FqyGil9SZ9g
Abo limbuwan desh ko bare ma vedio banaunu paro truth,TankaDahal,https://www.youtube.com/watch?v=FqyGil9SZ9g
बालेनले बोलेको कुरो शही या गलत केही बोल्नु भएननीन्त? के बचाउ हो टिकाजी?,TankaDahal,https://www.youtube.com/watch?v=FqyGil9SZ9g
एमाले हरु पनि हेर न है ।।।,TankaDahal,https://www.youtube.com/watch?v=FqyGil9SZ9g
Nepal mein Pani sthai Halka challenge xa.,TankaDahal,https://www.youtube.com/watch?v=FqyGil9SZ9g
🙏🙏🙏🙏🙏🙏🙏,TankaDahal,https://www.youtube.com/watch?v=FqyGil9SZ9g
The thumbnail was not very inspiring. You have a great content and people know that. I don't think you need to sell it with absurd thumbnails.,TankaDahal,https://www.youtube.com/watch?v=FqyGil9SZ9g
यस्ता सीमा सम्बन्धि उपयोगी समाचार हरु सुन्न पाइयोस् र सरकारले यसलाइ महत्वपूर्ण  रुपमा  लियोस्,TankaDahal,https://www.youtube.com/watch?v=FqyGil9SZ9g
"महाकाली, कोशी बेच्न पल्केका हरु लाई नेपाल ले अरु देश मिचेको भन्ने सुन्नै सक्तैनन ! उनिहरु को भनाइ सदैब नेपाल को सिमा चै भारत ले मात्र मिच्नु पर्थ्यो ! कहाँ नेपाल ले भारत को सिमाना मिच्न गा को ?? भन्ने भनाइ हो।",TankaDahal,https://www.youtube.com/watch?v=FqyGil9SZ9g
Right tanka sir,TankaDahal,https://www.youtube.com/watch?v=FqyGil9SZ9g
🎉,TankaDahal,https://www.youtube.com/watch?v=FqyGil9SZ9g
बालेन ले जग्गा भनेकाे हुन सिमाना हाेईन,TankaDahal,https://www.youtube.com/watch?v=FqyGil9SZ9g
balen lai jail halnu parxaaa,TankaDahal,https://www.youtube.com/watch?v=FqyGil9SZ9g
Belen is always right adi yo desh balen matra banauna sakxa aru kasaele sakdina,TankaDahal,https://www.youtube.com/watch?v=FqyGil9SZ9g
if needs to fight with india then ready for it  .once fight slove lots of border issue . nepal and india border must be solve anyhow and close all border for all foot traffic and entry vehicle beside G2G trade. one door policy must be implement by airport that's it . thank you,TankaDahal,https://www.youtube.com/watch?v=FqyGil9SZ9g
Akdam informative video,TankaDahal,https://www.youtube.com/watch?v=FqyGil9SZ9g
Khasma tw hamro sarkhar nai deshi ho thahaxaina hola,TankaDahal,https://www.youtube.com/watch?v=FqyGil9SZ9g
अहिले बालेन गर्न खोजेको पनि त्यही हो। कुटनैतिक तरिकाले नेपालको भुमि फिर्ता गर्नु।,TankaDahal,https://www.youtube.com/watch?v=FqyGil9SZ9g
Balen bohulayo ab,TankaDahal,https://www.youtube.com/watch?v=FqyGil9SZ9g
Nice video,TankaDahal,https://www.youtube.com/watch?v=FqyGil9SZ9g
Ramrari sunnus last ma bhannu bhako xa,TankaDahal,https://www.youtube.com/watch?v=FqyGil9SZ9g
घन्टीका साथीहरूले दसगजामा भाेगचलन गर्नु र सीमा मिच्नु फरक कुरा हाे भन्ने बुझुन र घमण्डी बालेनले नेपाली जनता सग माफ मागुन,TankaDahal,https://www.youtube.com/watch?v=FqyGil9SZ9g
"Tanka sir ra Balen 2 jana power centre  bata chaleko information pae paxi, ali bichar garera video bujhnu parne vako xa achel... Geopolitics ko deep study le nikai help vako xa",TankaDahal,https://www.youtube.com/watch?v=FqyGil9SZ9g
"rajinama deu,esto desh drohi abhibekti dine eti assh lageko thiyo balen dai ,thait",TankaDahal,https://www.youtube.com/watch?v=FqyGil9SZ9g
India le lago aash marda hunxa aba😢 Testo superpower desh sanga nepal le k sakla😢 aba vako jamin chai bachaunuparxa aba,TankaDahal,https://www.youtube.com/watch?v=FqyGil9SZ9g
Samjine aba tw,TankaDahal,https://www.youtube.com/watch?v=FqyGil9SZ9g
Tanak dahal vrasta vadkaune ek sabda Bolna jaruri thiena Ali buddhi vaera Pani saskar ramro chaina. Timile dieko matra prman an balen le dieko prman bethik   nee thik Ali nepali ko havi bata afno sabda charna gari murkha vrasta Janata vaeko desh ma kasari bolne Ali alert hune ki Sirf popularity matra nasocne ki??,TankaDahal,https://www.youtube.com/watch?v=FqyGil9SZ9g
Wow dai 🙏🙏🇳🇵🇳🇵🇳🇵,TankaDahal,https://www.youtube.com/watch?v=FqyGil9SZ9g
We are creating new wave of Jholes in Nepal & This whole lot is even more dangerous 😅 Even MP like Bablu Gupta is trying hard to prove it,TankaDahal,https://www.youtube.com/watch?v=FqyGil9SZ9g
